id,label
id_5069,1
id_5070,0
id_5071,0
id_5072,0
id_5073,0
id_5074,1
id_5075,0
id_5076,0
id_5077,0
id_5078,1
id_5079,0
id_5080,0
id_5081,0
id_5082,0
id_5083,0
id_5084,0
id_5085,1
id_5086,0
id_5087,0
id_5088,0
id_5089,0
id_5090,0
id_5091,1
id_5092,0
id_5093,0
id_5094,0
id_5095,0
id_5096,0
id_5097,0
id_5098,0
id_5099,0
id_5100,0
id_5101,0
id_5102,0
id_5103,0
id_5104,1
id_5105,0
id_5106,0
id_5107,0
id_5108,0
id_5109,0
id_5110,1
id_5111,0
id_5112,0
id_5113,0
id_5114,1
id_5115,0
id_5116,0
id_5117,0
id_5118,1
id_5119,0
id_5120,0
id_5121,0
id_5122,0
id_5123,0
id_5124,0
id_5125,1
id_5126,0
id_5127,0
id_5128,0
id_5129,0
id_5130,0
id_5131,0
id_5132,0
id_5133,0
id_5134,0
id_5135,0
id_5136,0
id_5137,0
id_5138,0
id_5139,1
id_5140,0
id_5141,0
id_5142,0
id_5143,0
id_5144,0
id_5145,0
id_5146,1
id_5147,0
id_5148,0
id_5149,0
id_5150,0
id_5151,0
id_5152,0
id_5153,0
id_5154,1
id_5155,0
id_5156,0
id_5157,1
id_5158,0
id_5159,0
id_5160,0
id_5161,0
id_5162,0
id_5163,0
id_5164,0
id_5165,0
id_5166,0
id_5167,0
id_5168,0
id_5169,0
id_5170,0
id_5171,0
id_5172,0
id_5173,0
id_5174,0
id_5175,0
id_5176,1
id_5177,0
id_5178,0
id_5179,0
id_5180,0
id_5181,0
id_5182,0
id_5183,0
id_5184,0
id_5185,0
id_5186,0
id_5187,0
id_5188,0
id_5189,0
id_5190,1
id_5191,0
id_5192,0
id_5193,1
id_5194,1
id_5195,0
id_5196,0
id_5197,0
id_5198,0
id_5199,0
id_5200,0
id_5201,0
id_5202,0
id_5203,0
id_5204,1
id_5205,1
id_5206,0
id_5207,0
id_5208,0
id_5209,0
id_5210,0
id_5211,0
id_5212,0
id_5213,0
id_5214,0
id_5215,0
id_5216,0
id_5217,0
id_5218,0
id_5219,0
id_5220,0
id_5221,0
id_5222,0
id_5223,0
id_5224,0
id_5225,0
id_5226,0
id_5227,0
id_5228,0
id_5229,0
id_5230,0
id_5231,0
id_5232,1
id_5233,0
id_5234,0
id_5235,0
id_5236,0
id_5237,1
id_5238,0
id_5239,0
id_5240,0
id_5241,0
id_5242,0
id_5243,0
id_5244,1
id_5245,0
id_5246,1
id_5247,1
id_5248,0
id_5249,0
id_5250,0
id_5251,0
id_5252,0
id_5253,0
id_5254,0
id_5255,1
id_5256,0
id_5257,0
id_5258,0
id_5259,0
id_5260,0
id_5261,0
id_5262,0
id_5263,1
id_5264,0
id_5265,1
id_5266,0
id_5267,1
id_5268,0
id_5269,0
id_5270,0
id_5271,0
id_5272,0
id_5273,0
id_5274,0
id_5275,0
id_5276,0
id_5277,1
id_5278,0
id_5279,0
id_5280,1
id_5281,1
id_5282,0
id_5283,0
id_5284,1
id_5285,0
id_5286,0
id_5287,1
id_5288,0
id_5289,0
id_5290,0
id_5291,0
id_5292,0
id_5293,1
id_5294,0
id_5295,0
id_5296,1
id_5297,0
id_5298,1
id_5299,0
id_5300,0
id_5301,0
id_5302,0
id_5303,0
id_5304,0
id_5305,0
id_5306,0
id_5307,1
id_5308,0
id_5309,0
id_5310,0
id_5311,0
id_5312,1
id_5313,1
id_5314,0
id_5315,0
id_5316,0
id_5317,0
id_5318,0
id_5319,1
id_5320,0
id_5321,0
id_5322,0
id_5323,0
id_5324,0
id_5325,0
id_5326,1
id_5327,0
id_5328,0
id_5329,0
id_5330,0
id_5331,0
id_5332,0
id_5333,0
id_5334,0
id_5335,0
id_5336,0
id_5337,1
id_5338,0
id_5339,0
id_5340,1
id_5341,1
id_5342,0
id_5343,1
id_5344,0
id_5345,1
id_5346,0
id_5347,0
id_5348,0
id_5349,0
id_5350,0
id_5351,0
id_5352,0
id_5353,0
id_5354,0
id_5355,0
id_5356,0
id_5357,0
id_5358,0
id_5359,0
id_5360,0
id_5361,0
id_5362,0
id_5363,0
id_5364,0
id_5365,0
id_5366,0
id_5367,0
id_5368,0
id_5369,0
id_5370,0
id_5371,0
id_5372,1
id_5373,0
id_5374,0
id_5375,0
id_5376,1
id_5377,0
id_5378,0
id_5379,0
id_5380,0
id_5381,0
id_5382,0
id_5383,0
id_5384,0
id_5385,0
id_5386,1
id_5387,0
id_5388,0
id_5389,0
id_5390,1
id_5391,0
id_5392,0
id_5393,0
id_5394,0
id_5395,0
id_5396,0
id_5397,0
id_5398,0
id_5399,1
id_5400,1
id_5401,0
id_5402,1
id_5403,0
id_5404,0
id_5405,0
id_5406,0
id_5407,1
id_5408,0
id_5409,0
id_5410,0
id_5411,1
id_5412,0
id_5413,0
id_5414,0
id_5415,1
id_5416,0
id_5417,0
id_5418,0
id_5419,0
id_5420,0
id_5421,0
id_5422,0
id_5423,0
id_5424,0
id_5425,0
id_5426,0
id_5427,0
id_5428,0
id_5429,0
id_5430,0
id_5431,1
id_5432,0
id_5433,0
id_5434,0
id_5435,0
id_5436,0
id_5437,0
id_5438,1
id_5439,0
id_5440,0
id_5441,1
id_5442,0
id_5443,0
id_5444,1
id_5445,0
id_5446,0
id_5447,0
id_5448,0
id_5449,0
id_5450,0
id_5451,1
id_5452,0
id_5453,0
id_5454,0
id_5455,0
id_5456,1
id_5457,1
id_5458,0
id_5459,0
id_5460,0
id_5461,0
id_5462,0
id_5463,0
id_5464,0
id_5465,0
id_5466,0
id_5467,0
id_5468,0
id_5469,1
id_5470,0
id_5471,0
id_5472,0
id_5473,1
id_5474,0
id_5475,0
id_5476,0
id_5477,0
id_5478,0
id_5479,0
id_5480,0
id_5481,0
id_5482,0
id_5483,0
id_5484,0
id_5485,1
id_5486,0
id_5487,0
id_5488,0
id_5489,0
id_5490,0
id_5491,0
id_5492,0
id_5493,0
id_5494,0
id_5495,0
id_5496,0
id_5497,0
id_5498,0
id_5499,0
id_5500,0
id_5501,0
id_5502,0
id_5503,0
id_5504,1
id_5505,1
id_5506,0
id_5507,0
id_5508,0
id_5509,0
id_5510,0
id_5511,0
id_5512,1
id_5513,1
id_5514,1
id_5515,0
id_5516,0
id_5517,1
id_5518,0
id_5519,0
id_5520,0
id_5521,0
id_5522,0
id_5523,0
id_5524,0
id_5525,0
id_5526,0
id_5527,1
id_5528,0
id_5529,0
id_5530,0
id_5531,0
id_5532,0
id_5533,0
id_5534,0
id_5535,1
id_5536,0
id_5537,0
id_5538,0
id_5539,0
id_5540,0
id_5541,0
id_5542,0
id_5543,0
id_5544,1
id_5545,1
id_5546,0
id_5547,0
id_5548,0
id_5549,0
id_5550,1
id_5551,0
id_5552,1
id_5553,1
id_5554,0
id_5555,0
id_5556,0
id_5557,0
id_5558,0
id_5559,1
id_5560,0
id_5561,0
id_5562,0
id_5563,0
id_5564,0
id_5565,0
id_5566,1
id_5567,1
id_5568,1
id_5569,0
id_5570,0
id_5571,0
id_5572,0
id_5573,0
id_5574,0
id_5575,0
id_5576,0
id_5577,0
id_5578,0
id_5579,0
id_5580,0
id_5581,0
id_5582,0
id_5583,1
id_5584,0
id_5585,1
id_5586,0
id_5587,0
id_5588,0
id_5589,0
id_5590,0
id_5591,1
id_5592,0
id_5593,1
id_5594,1
id_5595,1
id_5596,0
id_5597,0
id_5598,0
id_5599,1
id_5600,0
id_5601,0
id_5602,1
id_5603,1
id_5604,1
id_5605,0
id_5606,0
id_5607,0
id_5608,0
id_5609,0
id_5610,0
id_5611,0
id_5612,0
id_5613,0
id_5614,0
id_5615,0
id_5616,0
id_5617,0
id_5618,0
id_5619,0
id_5620,0
id_5621,0
id_5622,0
id_5623,0
id_5624,0
id_5625,0
id_5626,0
id_5627,0
id_5628,0
id_5629,1
id_5630,1
id_5631,0
id_5632,1
id_5633,0
id_5634,0
id_5635,0
id_5636,0
id_5637,0
id_5638,1
id_5639,0
id_5640,0
id_5641,0
id_5642,0
id_5643,0
id_5644,1
id_5645,0
id_5646,0
id_5647,0
id_5648,0
id_5649,0
id_5650,0
id_5651,0
id_5652,1
id_5653,0
id_5654,0
id_5655,0
id_5656,0
id_5657,0
id_5658,0
id_5659,1
id_5660,0
id_5661,0
id_5662,0
id_5663,0
id_5664,0
id_5665,1
id_5666,0
id_5667,0
id_5668,1
id_5669,0
id_5670,0
id_5671,0
id_5672,0
id_5673,0
id_5674,0
id_5675,0
id_5676,1
id_5677,0
id_5678,0
id_5679,0
id_5680,1
id_5681,0
id_5682,0
id_5683,0
id_5684,0
id_5685,0
id_5686,1
id_5687,0
id_5688,0
id_5689,0
id_5690,0
id_5691,0
id_5692,1
id_5693,0
id_5694,0
id_5695,1
id_5696,0
id_5697,0
id_5698,0
id_5699,1
id_5700,0
id_5701,0
id_5702,0
id_5703,1
id_5704,0
id_5705,0
id_5706,0
id_5707,0
id_5708,0
id_5709,0
id_5710,0
id_5711,1
id_5712,0
id_5713,1
id_5714,0
id_5715,0
id_5716,0
id_5717,0
id_5718,0
id_5719,1
id_5720,0
id_5721,0
id_5722,0
id_5723,1
id_5724,0
id_5725,0
id_5726,0
id_5727,0
id_5728,0
id_5729,0
id_5730,0
id_5731,1
id_5732,0
id_5733,0
id_5734,1
id_5735,0
id_5736,0
id_5737,0
id_5738,0
id_5739,0
id_5740,0
id_5741,1
id_5742,0
id_5743,1
id_5744,0
id_5745,1
id_5746,0
id_5747,0
id_5748,0
id_5749,1
id_5750,0
id_5751,0
id_5752,0
id_5753,1
id_5754,0
id_5755,0
id_5756,0
id_5757,0
id_5758,0
id_5759,0
id_5760,0
id_5761,0
id_5762,0
id_5763,0
id_5764,0
id_5765,0
id_5766,0
id_5767,1
id_5768,1
id_5769,0
id_5770,0
id_5771,0
id_5772,0
id_5773,0
id_5774,1
id_5775,0
id_5776,0
id_5777,0
id_5778,0
id_5779,1
id_5780,0
id_5781,0
id_5782,1
id_5783,0
id_5784,0
id_5785,0
id_5786,0
id_5787,0
id_5788,1
id_5789,0
id_5790,0
id_5791,0
id_5792,0
id_5793,0
id_5794,0
id_5795,0
id_5796,0
id_5797,0
id_5798,0
id_5799,0
id_5800,0
id_5801,0
id_5802,0
id_5803,0
id_5804,0
id_5805,0
id_5806,1
id_5807,0
id_5808,0
id_5809,0
id_5810,0
id_5811,0
id_5812,1
id_5813,0
id_5814,0
id_5815,0
id_5816,0
id_5817,0
id_5818,0
id_5819,0
id_5820,0
id_5821,0
id_5822,0
id_5823,0
id_5824,0
id_5825,0
id_5826,0
id_5827,0
id_5828,0
id_5829,0
id_5830,0
id_5831,1
id_5832,0
id_5833,0
id_5834,0
id_5835,0
id_5836,0
id_5837,0
id_5838,0
id_5839,0
id_5840,0
id_5841,0
id_5842,1
id_5843,1
id_5844,0
id_5845,0
id_5846,1
id_5847,1
id_5848,0
id_5849,0
id_5850,0
id_5851,0
id_5852,0
id_5853,0
id_5854,0
id_5855,0
id_5856,0
id_5857,0
id_5858,1
id_5859,0
id_5860,0
id_5861,0
id_5862,0
id_5863,0
id_5864,0
id_5865,0
id_5866,1
id_5867,0
id_5868,0
id_5869,0
id_5870,1
id_5871,0
id_5872,0
id_5873,1
id_5874,1
id_5875,0
id_5876,1
id_5877,0
id_5878,0
id_5879,0
id_5880,0
id_5881,1
id_5882,0
id_5883,0
id_5884,0
id_5885,1
id_5886,0
id_5887,0
id_5888,1
id_5889,0
id_5890,0
id_5891,1
id_5892,0
id_5893,0
id_5894,0
id_5895,1
id_5896,0
id_5897,0
id_5898,0
id_5899,0
id_5900,0
id_5901,0
id_5902,0
id_5903,0
id_5904,0
id_5905,1
id_5906,0
id_5907,0
id_5908,0
id_5909,1
id_5910,0
id_5911,0
id_5912,0
id_5913,0
id_5914,0
id_5915,1
id_5916,0
id_5917,0
id_5918,0
id_5919,0
id_5920,1
id_5921,0
id_5922,0
id_5923,0
id_5924,0
id_5925,0
id_5926,0
id_5927,0
id_5928,1
id_5929,0
id_5930,0
id_5931,0
id_5932,0
id_5933,0
id_5934,0
id_5935,0
id_5936,0
id_5937,0
id_5938,1
id_5939,0
id_5940,0
id_5941,1
id_5942,0
id_5943,0
id_5944,0
id_5945,0
id_5946,0
id_5947,0
id_5948,0
id_5949,0
id_5950,1
id_5951,0
id_5952,1
id_5953,0
id_5954,0
id_5955,0
id_5956,0
id_5957,0
id_5958,0
id_5959,0
id_5960,0
id_5961,0
id_5962,0
id_5963,0
id_5964,0
id_5965,1
id_5966,0
id_5967,0
id_5968,0
id_5969,0
id_5970,0
id_5971,0
id_5972,0
id_5973,0
id_5974,1
id_5975,1
id_5976,0
id_5977,1
id_5978,1
id_5979,0
id_5980,0
id_5981,0
id_5982,0
id_5983,0
id_5984,0
id_5985,0
id_5986,0
id_5987,0
id_5988,0
id_5989,0
id_5990,0
id_5991,0
id_5992,1
id_5993,0
id_5994,0
id_5995,0
id_5996,0
id_5997,0
id_5998,0
id_5999,0
id_6000,1
id_6001,0
id_6002,0
id_6003,0
id_6004,0
id_6005,0
id_6006,0
id_6007,0
id_6008,0
id_6009,0
id_6010,0
id_6011,1
id_6012,0
id_6013,1
id_6014,0
id_6015,0
id_6016,1
id_6017,1
id_6018,0
id_6019,0
id_6020,0
id_6021,0
id_6022,0
id_6023,0
id_6024,0
id_6025,0
id_6026,0
id_6027,0
id_6028,0
id_6029,0
id_6030,1
id_6031,0
id_6032,0
id_6033,0
id_6034,0
id_6035,0
id_6036,0
id_6037,0
id_6038,0
id_6039,0
id_6040,1
id_6041,0
id_6042,0
id_6043,0
id_6044,1
id_6045,0
id_6046,0
id_6047,0
id_6048,0
id_6049,0
id_6050,1
id_6051,0
id_6052,0
id_6053,0
id_6054,0
id_6055,0
id_6056,1
id_6057,0
id_6058,0
id_6059,1
id_6060,0
id_6061,0
id_6062,0
id_6063,0
id_6064,1
id_6065,0
id_6066,0
id_6067,0
id_6068,1
id_6069,0
id_6070,0
id_6071,0
id_6072,0
id_6073,0
id_6074,1
id_6075,0
id_6076,0
id_6077,0
id_6078,0
id_6079,0
id_6080,0
id_6081,0
id_6082,0
id_6083,1
id_6084,1
id_6085,0
id_6086,0
id_6087,0
id_6088,1
id_6089,1
id_6090,0
id_6091,0
id_6092,0
id_6093,0
id_6094,0
id_6095,0
id_6096,1
id_6097,0
id_6098,0
id_6099,0
id_6100,0
id_6101,0
id_6102,0
id_6103,0
id_6104,1
id_6105,0
id_6106,0
id_6107,0
id_6108,0
id_6109,1
id_6110,0
id_6111,0
id_6112,0
id_6113,0
id_6114,0
id_6115,0
id_6116,0
id_6117,0
id_6118,0
id_6119,1
id_6120,0
id_6121,0
id_6122,0
id_6123,0
id_6124,1
id_6125,0
id_6126,0
id_6127,0
id_6128,0
id_6129,1
id_6130,0
id_6131,0
id_6132,0
id_6133,0
id_6134,0
id_6135,0
id_6136,0
id_6137,0
id_6138,0
id_6139,0
id_6140,0
id_6141,1
id_6142,0
id_6143,0
id_6144,0
id_6145,1
id_6146,0
id_6147,0
id_6148,0
id_6149,0
id_6150,0
id_6151,1
id_6152,0
id_6153,0
id_6154,0
id_6155,0
id_6156,0
id_6157,0
id_6158,0
id_6159,0
id_6160,0
id_6161,0
id_6162,0
id_6163,0
id_6164,0
id_6165,0
id_6166,1
id_6167,0
id_6168,0
id_6169,0
id_6170,0
id_6171,0
id_6172,0
id_6173,0
id_6174,0
id_6175,0
id_6176,1
id_6177,0
id_6178,0
id_6179,0
id_6180,0
id_6181,0
id_6182,0
id_6183,0
id_6184,1
id_6185,0
id_6186,0
id_6187,0
id_6188,0
id_6189,0
id_6190,0
id_6191,1
id_6192,0
id_6193,1
id_6194,0
id_6195,0
id_6196,0
id_6197,0
id_6198,1
id_6199,0
id_6200,0
id_6201,0
id_6202,0
id_6203,1
id_6204,0
id_6205,0
id_6206,0
id_6207,0
id_6208,1
id_6209,1
id_6210,0
id_6211,0
id_6212,0
id_6213,0
id_6214,0
id_6215,0
id_6216,0
id_6217,0
id_6218,1
id_6219,0
id_6220,0
id_6221,0
id_6222,0
id_6223,0
id_6224,0
id_6225,0
id_6226,0
id_6227,0
id_6228,1
id_6229,0
id_6230,1
id_6231,0
id_6232,0
id_6233,1
id_6234,0
id_6235,0
id_6236,0
id_6237,0
id_6238,0
id_6239,0
id_6240,0
id_6241,0
id_6242,0
id_6243,0
id_6244,0
id_6245,0
id_6246,0
id_6247,1
id_6248,0
id_6249,0
id_6250,0
id_6251,1
id_6252,0
id_6253,0
id_6254,0
id_6255,0
id_6256,0
id_6257,1
id_6258,0
id_6259,0
id_6260,0
id_6261,0
id_6262,1
id_6263,1
id_6264,0
id_6265,0
id_6266,0
id_6267,0
id_6268,0
id_6269,1
id_6270,1
id_6271,0
id_6272,0
id_6273,0
id_6274,0
id_6275,0
id_6276,0
id_6277,0
id_6278,0
id_6279,0
id_6280,0
id_6281,0
id_6282,0
id_6283,0
id_6284,0
id_6285,1
id_6286,0
id_6287,0
id_6288,0
id_6289,1
id_6290,0
id_6291,0
id_6292,0
id_6293,0
id_6294,0
id_6295,1
id_6296,0
id_6297,0
id_6298,1
id_6299,0
id_6300,0
id_6301,0
id_6302,0
id_6303,0
id_6304,0
id_6305,1
id_6306,1
id_6307,0
id_6308,1
id_6309,0
id_6310,0
id_6311,0
id_6312,1
id_6313,0
id_6314,0
id_6315,0
id_6316,0
id_6317,0
id_6318,1
id_6319,0
id_6320,0
id_6321,0
id_6322,0
id_6323,0
id_6324,0
id_6325,1
id_6326,0
id_6327,1
id_6328,0
id_6329,0
id_6330,0
id_6331,0
id_6332,0
id_6333,0
id_6334,0
id_6335,1
id_6336,0
id_6337,0
id_6338,0
id_6339,0
id_6340,1
id_6341,0
id_6342,0
id_6343,0
id_6344,0
id_6345,0
id_6346,0
id_6347,0
id_6348,1
id_6349,0
id_6350,0
id_6351,0
id_6352,0
id_6353,0
id_6354,1
id_6355,0
id_6356,0
id_6357,0
id_6358,0
id_6359,1
id_6360,0
id_6361,0
id_6362,0
id_6363,0
id_6364,0
id_6365,0
id_6366,1
id_6367,0
id_6368,0
id_6369,0
id_6370,0
id_6371,0
id_6372,0
id_6373,0
id_6374,0
id_6375,0
id_6376,0
id_6377,1
id_6378,0
id_6379,0
id_6380,0
id_6381,0
id_6382,0
id_6383,0
id_6384,0
id_6385,0
id_6386,0
id_6387,0
id_6388,1
id_6389,0
id_6390,0
id_6391,0
id_6392,0
id_6393,0
id_6394,0
id_6395,0
id_6396,0
id_6397,0
id_6398,0
id_6399,1
id_6400,0
id_6401,0
id_6402,0
id_6403,0
id_6404,0
id_6405,0
id_6406,0
id_6407,0
id_6408,0
id_6409,0
id_6410,0
id_6411,0
id_6412,0
id_6413,0
id_6414,0
id_6415,1
id_6416,0
id_6417,0
id_6418,0
id_6419,0
id_6420,1
id_6421,0
id_6422,1
id_6423,0
id_6424,0
id_6425,0
id_6426,0
id_6427,1
id_6428,0
id_6429,0
id_6430,0
id_6431,0
id_6432,0
id_6433,0
id_6434,0
id_6435,0
id_6436,0
id_6437,0
id_6438,0
id_6439,1
id_6440,0
id_6441,0
id_6442,0
id_6443,0
id_6444,1
id_6445,0
id_6446,0
id_6447,0
id_6448,0
id_6449,0
id_6450,0
id_6451,1
id_6452,0
id_6453,0
id_6454,0
id_6455,1
id_6456,0
id_6457,0
id_6458,0
id_6459,0
id_6460,0
id_6461,0
id_6462,0
id_6463,1
id_6464,0
id_6465,0
id_6466,0
id_6467,0
id_6468,1
id_6469,1
id_6470,0
id_6471,1
id_6472,0
id_6473,0
id_6474,0
id_6475,0
id_6476,0
id_6477,0
id_6478,1
id_6479,0
id_6480,1
id_6481,1
id_6482,0
id_6483,0
id_6484,0
id_6485,0
id_6486,0
id_6487,1
id_6488,0
id_6489,0
id_6490,1
id_6491,0
id_6492,0
id_6493,0
id_6494,0
id_6495,0
id_6496,0
id_6497,0
id_6498,1
id_6499,1
id_6500,0
id_6501,0
id_6502,0
id_6503,0
id_6504,0
id_6505,0
id_6506,0
id_6507,0
id_6508,0
id_6509,0
id_6510,0
id_6511,0
id_6512,0
id_6513,0
id_6514,0
id_6515,0
id_6516,0
id_6517,0
id_6518,1
id_6519,0
id_6520,0
id_6521,0
id_6522,1
id_6523,0
id_6524,0
id_6525,0
id_6526,0
id_6527,1
id_6528,0
id_6529,1
id_6530,0
id_6531,0
id_6532,0
id_6533,0
id_6534,0
id_6535,0
id_6536,0
id_6537,0
id_6538,0
id_6539,0
id_6540,0
id_6541,0
id_6542,1
id_6543,0
id_6544,0
id_6545,0
id_6546,0
id_6547,0
id_6548,0
id_6549,0
id_6550,0
id_6551,1
id_6552,0
id_6553,0
id_6554,0
id_6555,1
id_6556,0
id_6557,0
id_6558,0
id_6559,0
id_6560,0
id_6561,0
id_6562,1
id_6563,1
id_6564,0
id_6565,0
id_6566,0
id_6567,0
id_6568,0
id_6569,0
id_6570,0
id_6571,0
id_6572,0
id_6573,0
id_6574,0
id_6575,0
id_6576,0
id_6577,0
id_6578,0
id_6579,0
id_6580,0
id_6581,0
id_6582,1
id_6583,0
id_6584,1
id_6585,0
id_6586,0
id_6587,1
id_6588,0
id_6589,0
id_6590,0
id_6591,0
id_6592,0
id_6593,0
id_6594,0
id_6595,0
id_6596,0
id_6597,0
id_6598,0
id_6599,0
id_6600,1
id_6601,0
id_6602,1
id_6603,0
id_6604,0
id_6605,0
id_6606,0
id_6607,0
id_6608,1
id_6609,0
id_6610,0
id_6611,0
id_6612,0
id_6613,0
id_6614,0
id_6615,1
id_6616,0
id_6617,0
id_6618,0
id_6619,0
id_6620,0
id_6621,0
id_6622,0
id_6623,0
id_6624,0
id_6625,0
id_6626,0
id_6627,0
id_6628,0
id_6629,0
id_6630,1
id_6631,0
id_6632,0
id_6633,1
id_6634,0
id_6635,0
id_6636,0
id_6637,0
id_6638,0
id_6639,0
id_6640,1
id_6641,0
id_6642,1
id_6643,0
id_6644,0
id_6645,1
id_6646,0
id_6647,0
id_6648,1
id_6649,0
id_6650,0
id_6651,0
id_6652,0
id_6653,0
id_6654,1
id_6655,0
id_6656,1
id_6657,0
id_6658,0
id_6659,0
id_6660,0
id_6661,1
id_6662,0
id_6663,0
id_6664,0
id_6665,0
id_6666,0
id_6667,0
id_6668,1
id_6669,0
id_6670,0
id_6671,0
id_6672,1
id_6673,0
id_6674,0
id_6675,0
id_6676,1
id_6677,0
id_6678,0
id_6679,0
id_6680,0
id_6681,0
id_6682,1
id_6683,0
id_6684,0
id_6685,0
id_6686,1
id_6687,1
id_6688,0
id_6689,0
id_6690,0
id_6691,0
id_6692,0
id_6693,0
id_6694,0
id_6695,0
id_6696,0
id_6697,0
id_6698,0
id_6699,0
id_6700,1
id_6701,0
id_6702,0
id_6703,0
id_6704,0
id_6705,0
id_6706,0
id_6707,0
id_6708,0
id_6709,0
id_6710,1
id_6711,0
id_6712,0
id_6713,0
id_6714,0
id_6715,1
id_6716,1
id_6717,0
id_6718,0
id_6719,0
id_6720,0
id_6721,0
id_6722,0
id_6723,0
id_6724,0
id_6725,0
id_6726,1
id_6727,0
id_6728,0
id_6729,0
id_6730,0
id_6731,0
id_6732,0
id_6733,0
id_6734,0
id_6735,0
id_6736,0
id_6737,1
id_6738,0
id_6739,0
id_6740,0
id_6741,0
id_6742,0
id_6743,0
id_6744,0
id_6745,0
id_6746,0
id_6747,1
id_6748,0
id_6749,0
id_6750,0
id_6751,1
id_6752,0
id_6753,0
id_6754,0
id_6755,0
id_6756,0
id_6757,0
id_6758,0
id_6759,0
id_6760,0
id_6761,0
id_6762,1
id_6763,0
id_6764,0
id_6765,0
id_6766,1
id_6767,0
id_6768,0
id_6769,0
id_6770,0
id_6771,0
id_6772,0
id_6773,0
id_6774,0
id_6775,0
id_6776,0
id_6777,0
id_6778,0
id_6779,0
id_6780,0
id_6781,1
id_6782,0
id_6783,0
id_6784,0
id_6785,0
id_6786,1
id_6787,0
id_6788,0
id_6789,0
id_6790,0
id_6791,0
id_6792,0
id_6793,1
id_6794,0
id_6795,0
id_6796,0
id_6797,0
id_6798,0
id_6799,1
id_6800,1
id_6801,1
id_6802,0
id_6803,1
id_6804,0
id_6805,0
id_6806,0
id_6807,0
id_6808,0
id_6809,1
id_6810,0
id_6811,0
id_6812,0
id_6813,0
id_6814,0
id_6815,0
id_6816,0
id_6817,0
id_6818,1
id_6819,0
id_6820,0
id_6821,0
id_6822,0
id_6823,1
id_6824,0
id_6825,0
id_6826,0
id_6827,1
id_6828,0
id_6829,0
id_6830,0
id_6831,0
id_6832,1
id_6833,1
id_6834,0
id_6835,0
id_6836,0
id_6837,0
id_6838,0
id_6839,0
id_6840,1
id_6841,0
id_6842,0
id_6843,0
id_6844,1
id_6845,1
id_6846,0
id_6847,0
id_6848,0
id_6849,0
id_6850,0
id_6851,0
id_6852,1
id_6853,0
id_6854,0
id_6855,0
id_6856,1
id_6857,0
id_6858,0
id_6859,0
id_6860,0
id_6861,0
id_6862,1
id_6863,0
id_6864,0
id_6865,0
id_6866,0
id_6867,0
id_6868,0
id_6869,0
id_6870,0
id_6871,0
id_6872,1
id_6873,0
id_6874,0
id_6875,0
id_6876,0
id_6877,0
id_6878,0
id_6879,0
id_6880,0
id_6881,0
id_6882,0
id_6883,1
id_6884,1
id_6885,0
id_6886,0
id_6887,0
id_6888,0
id_6889,0
id_6890,0
id_6891,0
id_6892,0
id_6893,1
id_6894,0
id_6895,0
id_6896,0
id_6897,0
id_6898,0
id_6899,0
id_6900,0
id_6901,1
id_6902,0
id_6903,0
id_6904,0
id_6905,0
id_6906,0
id_6907,0
id_6908,1
id_6909,0
id_6910,0
id_6911,0
id_6912,1
id_6913,1
id_6914,0
id_6915,0
id_6916,0
id_6917,0
id_6918,1
id_6919,0
id_6920,0
id_6921,0
id_6922,0
id_6923,0
id_6924,0
id_6925,0
id_6926,1
id_6927,0
id_6928,0
id_6929,0
id_6930,0
id_6931,0
id_6932,0
id_6933,0
id_6934,0
id_6935,0
id_6936,0
id_6937,0
id_6938,0
id_6939,0
id_6940,1
id_6941,0
id_6942,0
id_6943,1
id_6944,0
id_6945,0
id_6946,0
id_6947,0
id_6948,1
id_6949,0
id_6950,0
id_6951,0
id_6952,0
id_6953,1
id_6954,0
id_6955,0
id_6956,0
id_6957,0
id_6958,0
id_6959,0
id_6960,0
id_6961,0
id_6962,0
id_6963,0
id_6964,0
id_6965,1
id_6966,0
id_6967,0
id_6968,0
id_6969,0
id_6970,0
id_6971,0
id_6972,0
id_6973,0
id_6974,1
id_6975,1
id_6976,0
id_6977,0
id_6978,0
id_6979,0
id_6980,0
id_6981,0
id_6982,0
id_6983,0
id_6984,0
id_6985,1
id_6986,0
id_6987,1
id_6988,0
id_6989,0
id_6990,1
id_6991,0
id_6992,0
id_6993,0
id_6994,0
id_6995,0
id_6996,0
id_6997,0
id_6998,0
id_6999,0
id_7000,0
id_7001,0
id_7002,0
id_7003,0
id_7004,0
id_7005,1
id_7006,0
id_7007,0
id_7008,0
id_7009,1
id_7010,0
id_7011,1
id_7012,0
id_7013,0
id_7014,0
id_7015,0
id_7016,0
id_7017,0
id_7018,0
id_7019,0
id_7020,0
id_7021,0
id_7022,1
id_7023,0
id_7024,0
id_7025,0
id_7026,0
id_7027,0
id_7028,0
id_7029,1
id_7030,0
id_7031,0
id_7032,0
id_7033,0
id_7034,1
id_7035,0
id_7036,0
id_7037,0
id_7038,0
id_7039,0
id_7040,0
id_7041,0
id_7042,0
id_7043,0
id_7044,1
id_7045,0
id_7046,0
id_7047,0
id_7048,0
id_7049,1
id_7050,0
id_7051,0
id_7052,0
id_7053,0
id_7054,0
id_7055,0
id_7056,1
id_7057,1
id_7058,0
id_7059,1
id_7060,0
id_7061,0
id_7062,0
id_7063,1
id_7064,0
id_7065,0
id_7066,0
id_7067,0
